"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Nearest Town","Public Latitude","Public Longitude","Collection Methodology","Point Count Station","Subpoint","Elevation (metres)","Slope (degrees)","Aspect (degrees)"
Rotation 1,OG-ABMI-1589-1,2013,15-Jun-13,TDI,DNC,49.783173,-112.453911,1,8,P,       852,2,330,
Rotation 1,OG-ABMI-1589-1,2013,15-Jun-13,TDI,DNC,49.783173,-112.453911,1,8,S,       852,2,330,
Rotation 1,OG-ABMI-1589-1,2013,15-Jun-13,TDI,DNC,49.783173,-112.453911,1,9,P,       852,0,VNA,
Rotation 1,OG-ABMI-1589-1,2013,15-Jun-13,TDI,DNC,49.783173,-112.453911,1,9,S,       852,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,1,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,1,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,2,P,      1035,16,130,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,2,S,      1035,16,130,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,3,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,3,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,4,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,4,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,5,P,      1035,10,300,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,5,S,      1035,10,300,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,6,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,6,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,7,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,7,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,8,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,8,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,9,P,      1035,0,VNA,
Rotation 1,OG-ABMI-1598-1,2013,13-Jun-13,TDI,DNC,49.442825,-110.098404,1,9,S,      1035,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,1,P,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,1,S,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,2,P,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,2,S,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,3,P,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,3,S,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,4,P,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,4,S,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,5,P,      1049,35,250,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,5,S,      1049,35,250,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,6,P,      1049,6,80,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,6,S,      1049,6,80,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,7,P,      1049,20,240,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,7,S,      1049,20,240,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,8,P,      1049,30,330,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,8,S,      1049,30,330,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,9,P,      1049,0,VNA,
Rotation 1,OG-ABMI-1621-1,2013,16-Jun-13,LMA,DNC,49.447514,-113.165291,1,9,S,      1049,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,1,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,1,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,2,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,2,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,3,P,       920,9,110,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,3,S,       920,9,110,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,4,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,4,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,5,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,5,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,6,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,6,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,7,P,       920,20,150,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,7,S,       920,20,150,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,8,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,8,S,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,9,P,       920,0,VNA,
Rotation 1,OG-ABMI-1644-1,2013,14-Jun-13,LMA,DNC,49.127346,-111.570023,1,9,S,       920,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,1,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,1,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,2,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,2,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,3,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,3,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,4,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,4,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,5,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DEV,DNC,59.992634,-119.732986,1,5,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,6,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,6,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,7,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,7,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,8,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,8,S,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,9,P,       517,0,VNA,
Rotation 1,40,2014,11-Jun-14,DMI,DNC,59.992634,-119.732986,1,9,S,       517,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,1,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,1,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,2,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,2,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,3,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,3,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,4,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,4,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,5,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,5,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,6,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,6,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,7,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,7,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,8,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,8,S,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,9,P,       578,0,VNA,
Rotation 1,41,2014,11-Jun-14,IPH,DNC,59.946846,-119.345093,1,9,S,       578,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,1,P,       302,15,285,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,1,S,       302,15,285,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,2,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,2,S,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,3,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,3,S,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,4,P,       302,18,135,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,4,S,       302,18,135,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,5,P,       302,5,180,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,5,S,       302,5,180,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,6,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,6,S,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,7,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,7,S,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,8,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,8,S,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,9,P,       302,0,VNA,
Rotation 1,66,2014,18-Jun-14,JDI,DNC,59.29142,-110.63604,1,9,S,       302,0,VNA,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,1,P,       302,1,2,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,1,S,       302,1,2,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,2,P,       302,4,345,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,2,S,       302,4,345,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,3,P,       302,12,24,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,3,S,       302,12,24,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,4,P,       302,0,VNA,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,4,S,       302,0,VNA,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,5,P,       302,2,3,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,5,S,       302,2,3,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,6,P,       302,4,304,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,6,S,       302,4,304,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,7,P,       302,2,32,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,7,S,       302,2,32,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,8,P,       302,0,VNA,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,8,S,       302,0,VNA,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,9,P,       302,4,270,
Rotation 1,67,2014,18-Jun-14,MGI,DNC,59.227852,-110.360909,1,9,S,       302,4,270,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,1,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,1,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,2,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,2,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,3,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,3,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,4,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,4,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,5,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,DEV,DNC,59.813072,-119.770706,1,5,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,6,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,6,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,7,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,7,S,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,8,P,       569,1,340,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,8,S,       569,1,340,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,9,P,       569,0,VNA,
Rotation 1,68,2014,12-Jun-14,JLE,DNC,59.813072,-119.770706,1,9,S,       569,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,1,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,1,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,2,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,2,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,3,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,3,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,4,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,4,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,5,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,5,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,6,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,6,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,7,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,7,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,8,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,8,S,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,9,P,       556,0,VNA,
Rotation 1,69,2014,13-Jun-14,JLE,DNC,59.810764,-119.458748,1,9,S,       556,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,1,P,       275,15,330,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,1,S,       275,15,330,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,2,P,       275,30,185,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,2,S,       275,30,185,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,3,P,       275,5,270,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,3,S,       275,5,270,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,4,P,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,4,S,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,5,P,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,5,S,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,6,P,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,6,S,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,7,P,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,7,S,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,8,P,       275,6,185,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,8,S,       275,6,185,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,9,P,       275,0,VNA,
Rotation 1,94,2014,19-Jun-14,JDI,DNC,59.114807,-110.680214,1,9,S,       275,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,1,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,1,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,2,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,2,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,3,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,3,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,4,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,4,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,5,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,5,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,6,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,6,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,7,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,7,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,8,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,8,S,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,9,P,       209,0,VNA,
Rotation 1,95,2014,05-Jun-14,NVE,DNC,59.065983,-110.411041,1,9,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,1,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,1,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,2,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,2,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,3,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,3,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,4,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,4,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,5,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,5,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,6,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,6,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,7,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,7,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,8,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,8,S,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,9,P,       209,0,VNA,
Rotation 1,96,2014,05-Jun-14,NVE,DNC,59.053726,-110.027939,1,9,S,       209,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,1,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,1,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,2,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,2,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,3,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,3,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,4,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,4,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,5,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,5,S,       549,0,VNA,
Rotation 1,97,2014,12-Jun-14,ECH,DNC,59.663017,-119.780594,1,6,P,       549,0,VNA,
Rotation 1,97,2014,12-Jun-14,ECH,DNC,59.663017,-119.780594,1,6,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,7,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,7,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,8,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,8,S,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,9,P,       549,0,VNA,
Rotation 1,97,2014,13-Jun-14,ECH,DNC,59.663017,-119.780594,1,9,S,       549,0,VNA,
Rotation 1,98,2014,12-Jun-14,CDA,DNC,59.598625,-119.478241,1,1,P,       525,0,VNA,
Rotation 1,98,2014,12-Jun-14,CDA,DNC,59.598625,-119.478241,1,1,S,       525,0,VNA,
Rotation 1,98,2014,12-Jun-14,CDA,DNC,59.598625,-119.478241,1,2,P,       525,0,VNA,
Rotation 1,98,2014,12-Jun-14,CDA,DNC,59.598625,-119.478241,1,2,S,       525,0,VNA,
