"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Sub-ordinal transect","Canopy Cover Location","Canopy Closure (Open dots)"
Rotation 1,56,2013,07-Jul-13,MHO,SW,1,61,
Rotation 1,56,2013,07-Jul-13,MHO,SW,2,10,
Rotation 1,82,2013,08-Jul-13,MHO,NE,1,20,
Rotation 1,82,2013,08-Jul-13,MHO,NE,2,10,
Rotation 1,82,2013,08-Jul-13,MHO,NW,1,96,
Rotation 1,82,2013,08-Jul-13,MHO,NW,2,4,
Rotation 1,82,2013,08-Jul-13,MHO,SE,1,96,
Rotation 1,82,2013,08-Jul-13,MHO,SE,2,91,
Rotation 1,82,2013,08-Jul-13,MHO,SW,1,96,
Rotation 1,82,2013,08-Jul-13,MHO,SW,2,7,
Rotation 1,83,2013,09-Jul-13,MHO,NE,1,0,
Rotation 1,83,2013,09-Jul-13,MHO,NE,2,3,
Rotation 1,83,2013,09-Jul-13,MHO,NW,1,95,
Rotation 1,83,2013,09-Jul-13,MHO,NW,2,75,
Rotation 1,83,2013,09-Jul-13,MHO,SE,1,3,
Rotation 1,83,2013,09-Jul-13,MHO,SE,2,49,
Rotation 1,83,2013,09-Jul-13,MHO,SW,1,0,
Rotation 1,83,2013,09-Jul-13,MHO,SW,2,15,
Rotation 1,84,2013,10-Jul-13,GSC,NE,1,95,
Rotation 1,84,2013,10-Jul-13,GSC,NE,2,95,
Rotation 1,84,2013,10-Jul-13,GSC,NW,1,96,
Rotation 1,84,2013,10-Jul-13,GSC,NW,2,96,
Rotation 1,84,2013,10-Jul-13,GSC,SE,1,95,
Rotation 1,84,2013,10-Jul-13,GSC,SE,2,95,
Rotation 1,84,2013,10-Jul-13,GSC,SW,1,7,
Rotation 1,84,2013,10-Jul-13,GSC,SW,2,95,
Rotation 1,111,2013,11-Jul-13,GSC,NE,1,25,
Rotation 1,111,2013,11-Jul-13,GSC,NE,2,80,
Rotation 1,111,2013,11-Jul-13,GSC,NW,1,96,
Rotation 1,111,2013,11-Jul-13,GSC,NW,2,95,
Rotation 1,111,2013,11-Jul-13,GSC,SE,1,96,
Rotation 1,111,2013,11-Jul-13,GSC,SE,2,96,
Rotation 1,111,2013,11-Jul-13,GSC,SW,1,96,
Rotation 1,111,2013,11-Jul-13,GSC,SW,2,96,
Rotation 1,112,2013,14-Jul-13,GSC,NE,1,90,
Rotation 1,112,2013,14-Jul-13,GSC,NE,2,92,
Rotation 1,112,2013,14-Jul-13,GSC,NW,1,96,
Rotation 1,112,2013,14-Jul-13,GSC,NW,2,96,
Rotation 1,112,2013,14-Jul-13,GSC,SE,1,87,
Rotation 1,112,2013,14-Jul-13,GSC,SE,2,91,
Rotation 1,112,2013,14-Jul-13,GSC,SW,1,95,
Rotation 1,112,2013,14-Jul-13,GSC,SW,2,88,
Rotation 1,113,2013,21-Jul-13,GGI,NE,1,96,
Rotation 1,113,2013,21-Jul-13,GGI,NE,2,21,
Rotation 1,113,2013,21-Jul-13,GGI,NW,1,96,
Rotation 1,113,2013,21-Jul-13,GGI,NW,2,96,
Rotation 1,113,2013,21-Jul-13,GGI,SE,1,96,
Rotation 1,113,2013,21-Jul-13,GGI,SE,2,82,
Rotation 1,113,2013,21-Jul-13,GGI,SW,1,28,
Rotation 1,113,2013,21-Jul-13,GGI,SW,2,95,
Rotation 1,134,2013,08-Jul-13,GSC,NE,1,31,
Rotation 1,134,2013,08-Jul-13,GSC,NE,2,48,
Rotation 1,134,2013,08-Jul-13,GSC,NW,1,51,
Rotation 1,134,2013,08-Jul-13,GSC,NW,2,85,
Rotation 1,134,2013,08-Jul-13,GSC,SE,1,31,
Rotation 1,134,2013,08-Jul-13,GSC,SE,2,53,
Rotation 1,134,2013,08-Jul-13,GSC,SW,1,75,
Rotation 1,134,2013,08-Jul-13,GSC,SW,2,7,
Rotation 1,194,2013,07-Jul-13,GSC,NE,1,53,
Rotation 1,194,2013,07-Jul-13,GSC,NE,2,62,
Rotation 1,194,2013,07-Jul-13,GSC,NW,1,71,
Rotation 1,194,2013,07-Jul-13,GSC,NW,2,81,
Rotation 1,194,2013,07-Jul-13,GSC,SE,1,26,
Rotation 1,194,2013,07-Jul-13,GSC,SE,2,49,
Rotation 1,194,2013,07-Jul-13,GSC,SW,1,70,
Rotation 1,194,2013,07-Jul-13,GSC,SW,2,76,
Rotation 1,213,2013,21-Jul-13,MRE,NE,1,45,
Rotation 1,213,2013,21-Jul-13,MRE,NE,2,52,
Rotation 1,213,2013,21-Jul-13,MRE,NW,1,41,
Rotation 1,213,2013,21-Jul-13,MRE,NW,2,38,
Rotation 1,213,2013,21-Jul-13,MRE,SE,1,58,
Rotation 1,213,2013,21-Jul-13,MRE,SE,2,92,
Rotation 1,213,2013,21-Jul-13,MRE,SW,1,61,
Rotation 1,213,2013,21-Jul-13,MRE,SW,2,76,
Rotation 1,231,2013,20-Jul-13,MHO,NE,1,30,
Rotation 1,231,2013,20-Jul-13,MHO,NE,2,32,
Rotation 1,231,2013,20-Jul-13,MHO,NW,1,48,
Rotation 1,231,2013,20-Jul-13,MHO,NW,2,47,
Rotation 1,231,2013,20-Jul-13,MHO,SE,1,28,
Rotation 1,231,2013,20-Jul-13,MHO,SE,2,39,
Rotation 1,231,2013,20-Jul-13,MHO,SW,1,35,
Rotation 1,231,2013,20-Jul-13,MHO,SW,2,25,
Rotation 1,232,2013,21-Jul-13,MHO,NE,1,96,
Rotation 1,232,2013,21-Jul-13,MHO,NE,2,96,
Rotation 1,232,2013,21-Jul-13,MHO,NW,1,96,
Rotation 1,232,2013,21-Jul-13,MHO,NW,2,96,
Rotation 1,232,2013,21-Jul-13,MHO,SE,1,96,
Rotation 1,232,2013,21-Jul-13,MHO,SE,2,96,
Rotation 1,232,2013,21-Jul-13,MHO,SW,1,96,
Rotation 1,232,2013,21-Jul-13,MHO,SW,2,96,
Rotation 1,233,2013,22-Jul-13,BJO2,NE,1,82,
Rotation 1,233,2013,22-Jul-13,BJO2,NE,2,96,
Rotation 1,233,2013,22-Jul-13,BJO2,NW,1,94,
Rotation 1,233,2013,22-Jul-13,BJO2,NW,2,12,
Rotation 1,233,2013,22-Jul-13,BJO2,SE,1,96,
Rotation 1,233,2013,22-Jul-13,BJO2,SE,2,96,
Rotation 1,233,2013,22-Jul-13,BJO2,SW,1,96,
Rotation 1,233,2013,22-Jul-13,BJO2,SW,2,90,
Rotation 1,237,2013,06-Sep-13,JDE,NE,1,96,
Rotation 1,237,2013,06-Sep-13,JDE,NE,2,96,
Rotation 1,237,2013,06-Sep-13,JDE,NW,1,96,
Rotation 1,237,2013,06-Sep-13,JDE,NW,2,96,
Rotation 1,237,2013,06-Sep-13,JDE,SE,1,96,
Rotation 1,237,2013,06-Sep-13,JDE,SE,2,96,
Rotation 1,237,2013,06-Sep-13,JDE,SW,1,96,
Rotation 1,237,2013,06-Sep-13,JDE,SW,2,96,
Rotation 1,238,2013,22-Jul-13,COS,NE,1,16,
Rotation 1,238,2013,22-Jul-13,COS,NE,2,19,
Rotation 1,238,2013,22-Jul-13,COS,NW,1,96,
Rotation 1,238,2013,22-Jul-13,COS,NW,2,20,
Rotation 1,238,2013,22-Jul-13,COS,SE,1,36,
Rotation 1,238,2013,22-Jul-13,COS,SE,2,93,
Rotation 1,238,2013,22-Jul-13,TCH,SW,1,46,
Rotation 1,238,2013,22-Jul-13,TCH,SW,2,21,
Rotation 1,239,2013,23-Jul-13,COS,NE,1,94,
Rotation 1,239,2013,23-Jul-13,COS,NE,2,95,
Rotation 1,239,2013,23-Jul-13,COS,NW,1,58,
Rotation 1,239,2013,23-Jul-13,COS,NW,2,73,
Rotation 1,239,2013,23-Jul-13,COS,SE,1,58,
Rotation 1,239,2013,23-Jul-13,COS,SE,2,96,
Rotation 1,239,2013,23-Jul-13,COS,SW,1,76,
Rotation 1,239,2013,23-Jul-13,COS,SW,2,44,
Rotation 1,261,2013,24-Jul-13,BJO2,NE,1,84,
Rotation 1,261,2013,24-Jul-13,BJO2,NE,2,96,
Rotation 1,261,2013,24-Jul-13,BJO2,NW,1,38,
Rotation 1,261,2013,24-Jul-13,BJO2,NW,2,31,
Rotation 1,261,2013,24-Jul-13,BJO2,SE,1,24,
Rotation 1,261,2013,24-Jul-13,BJO2,SE,2,28,
Rotation 1,261,2013,24-Jul-13,BJO2,SW,1,8,
Rotation 1,261,2013,24-Jul-13,BJO2,SW,2,27,
Rotation 1,262,2013,23-Jul-13,BJO2,NE,1,96,
Rotation 1,262,2013,23-Jul-13,BJO2,NE,2,77,
Rotation 1,262,2013,23-Jul-13,BJO2,NW,1,39,
Rotation 1,262,2013,23-Jul-13,BJO2,NW,2,93,
Rotation 1,262,2013,23-Jul-13,BJO2,SE,1,92,
Rotation 1,262,2013,23-Jul-13,BJO2,SE,2,96,
Rotation 1,262,2013,23-Jul-13,BJO2,SW,1,96,
Rotation 1,262,2013,23-Jul-13,BJO2,SW,2,75,
Rotation 1,263,2013,22-Jul-13,GGI,NE,1,72,
Rotation 1,263,2013,22-Jul-13,GGI,NE,2,82,
Rotation 1,263,2013,22-Jul-13,GGI,NW,1,94,
Rotation 1,263,2013,22-Jul-13,GGI,NW,2,76,
Rotation 1,263,2013,22-Jul-13,GGI,SE,1,96,
Rotation 1,263,2013,22-Jul-13,GGI,SE,2,96,
Rotation 1,263,2013,22-Jul-13,GGI,SW,1,96,
Rotation 1,263,2013,22-Jul-13,GGI,SW,2,96,
Rotation 1,267,2013,24-Jul-13,COS,NE,1,19,
Rotation 1,267,2013,24-Jul-13,COS,NE,2,5,
Rotation 1,267,2013,24-Jul-13,COS,NW,1,27,
Rotation 1,267,2013,24-Jul-13,COS,NW,2,11,
Rotation 1,267,2013,24-Jul-13,COS,SE,1,8,
Rotation 1,267,2013,24-Jul-13,COS,SE,2,6,
Rotation 1,267,2013,24-Jul-13,COS,SW,1,9,
Rotation 1,267,2013,24-Jul-13,COS,SW,2,9,
Rotation 1,268,2013,24-Jul-13,MRE,NE,1,77,
Rotation 1,268,2013,24-Jul-13,MRE,NE,2,81,
Rotation 1,268,2013,25-Jul-13,MRE,NW,1,96,
Rotation 1,268,2013,25-Jul-13,MRE,NW,2,93,
Rotation 1,268,2013,25-Jul-13,MRE,SE,1,88,
Rotation 1,268,2013,25-Jul-13,MRE,SE,2,83,
Rotation 1,268,2013,25-Jul-13,MRE,SW,1,71,
Rotation 1,268,2013,25-Jul-13,MRE,SW,2,91,
Rotation 1,269,2013,23-Jul-13,MRE,NE,1,96,
Rotation 1,269,2013,23-Jul-13,MRE,NE,2,96,
Rotation 1,269,2013,23-Jul-13,MRE,NW,1,96,
Rotation 1,269,2013,23-Jul-13,MRE,NW,2,96,
Rotation 1,269,2013,23-Jul-13,MRE,SE,1,96,
Rotation 1,269,2013,23-Jul-13,MRE,SE,2,96,
Rotation 1,269,2013,23-Jul-13,MRE,SW,1,93,
Rotation 1,269,2013,23-Jul-13,MRE,SW,2,91,
Rotation 1,291,2013,25-Jul-13,BJO2,NE,1,22,
Rotation 1,291,2013,25-Jul-13,BJO2,NE,2,43,
Rotation 1,291,2013,25-Jul-13,BJO2,NW,1,56,
Rotation 1,291,2013,25-Jul-13,BJO2,NW,2,35,
Rotation 1,291,2013,25-Jul-13,BJO2,SE,1,23,
Rotation 1,291,2013,25-Jul-13,BJO2,SE,2,57,
Rotation 1,291,2013,25-Jul-13,BJO2,SW,1,26,
Rotation 1,291,2013,25-Jul-13,BJO2,SW,2,45,
Rotation 1,292,2013,26-Jul-13,BJO2,NE,1,34,
Rotation 1,292,2013,26-Jul-13,BJO2,NE,2,26,
Rotation 1,292,2013,26-Jul-13,BJO2,NW,1,26,
Rotation 1,292,2013,26-Jul-13,BJO2,NW,2,54,
Rotation 1,292,2013,26-Jul-13,BJO2,SE,1,38,
Rotation 1,292,2013,26-Jul-13,BJO2,SE,2,41,
Rotation 1,292,2013,26-Jul-13,BJO2,SW,1,23,
Rotation 1,292,2013,26-Jul-13,BJO2,SW,2,31,
Rotation 1,293,2013,27-Jul-13,BJO2,NE,1,72,
Rotation 1,293,2013,27-Jul-13,BJO2,NE,2,75,
Rotation 1,293,2013,27-Jul-13,BJO2,NW,1,65,
Rotation 1,293,2013,27-Jul-13,BJO2,NW,2,66,
Rotation 1,293,2013,27-Jul-13,BJO2,SE,1,73,
Rotation 1,293,2013,27-Jul-13,BJO2,SE,2,77,
Rotation 1,293,2013,27-Jul-13,BJO2,SW,1,68,
Rotation 1,293,2013,27-Jul-13,BJO2,SW,2,70,
Rotation 1,297,2013,25-Jul-13,COS,NE,1,2,
Rotation 1,297,2013,25-Jul-13,COS,NE,2,4,
Rotation 1,297,2013,25-Jul-13,COS,NW,1,6,
Rotation 1,297,2013,25-Jul-13,COS,NW,2,7,
Rotation 1,297,2013,25-Jul-13,COS,SE,1,71,
Rotation 1,297,2013,25-Jul-13,COS,SE,2,6,
Rotation 1,297,2013,25-Jul-13,COS,SW,1,31,
Rotation 1,297,2013,25-Jul-13,COS,SW,2,40,
Rotation 1,298,2013,24-Jul-13,MRE,NE,1,51,
Rotation 1,298,2013,24-Jul-13,MRE,NE,2,11,
Rotation 1,298,2013,24-Jul-13,MRE,NW,1,17,
Rotation 1,298,2013,24-Jul-13,MRE,NW,2,38,
Rotation 1,298,2013,24-Jul-13,MRE,SE,1,13,
Rotation 1,298,2013,24-Jul-13,MRE,SE,2,24,
Rotation 1,298,2013,24-Jul-13,MRE,SW,1,13,
Rotation 1,298,2013,24-Jul-13,MRE,SW,2,9,
Rotation 1,299,2013,22-Jul-13,MRE,NE,1,80,
Rotation 1,299,2013,22-Jul-13,MRE,NE,2,18,
Rotation 1,299,2013,22-Jul-13,MRE,NW,1,94,
Rotation 1,299,2013,22-Jul-13,MRE,NW,2,80,
Rotation 1,299,2013,22-Jul-13,MRE,SE,1,90,
Rotation 1,299,2013,22-Jul-13,MRE,SE,2,83,
Rotation 1,299,2013,22-Jul-13,MRE,SW,1,79,
Rotation 1,299,2013,22-Jul-13,MRE,SW,2,95,
Rotation 1,406,2013,12-Jul-13,CDA,NE,1,3,
Rotation 1,406,2013,12-Jul-13,CDA,NE,2,9,
Rotation 1,406,2013,12-Jul-13,CDA,NW,1,0,
Rotation 1,406,2013,12-Jul-13,CDA,NW,2,1,
Rotation 1,406,2013,12-Jul-13,CDA,SE,1,1,
Rotation 1,406,2013,12-Jul-13,CDA,SE,2,22,
Rotation 1,406,2013,12-Jul-13,CDA,SW,1,2,
Rotation 1,406,2013,12-Jul-13,CDA,SW,2,5,
Rotation 1,407,2013,22-Jul-13,LHA,NE,1,96,
Rotation 1,407,2013,22-Jul-13,LHA,NE,2,69,
Rotation 1,407,2013,22-Jul-13,LHA,NW,1,39,
Rotation 1,407,2013,22-Jul-13,LHA,NW,2,9,
Rotation 1,407,2013,22-Jul-13,LHA,SE,1,21,
Rotation 1,407,2013,22-Jul-13,LHA,SE,2,76,
Rotation 1,407,2013,22-Jul-13,LHA,SW,1,71,
Rotation 1,407,2013,22-Jul-13,LHA,SW,2,59,
Rotation 1,408,2013,24-Jul-13,CSI,NE,1,2,
Rotation 1,408,2013,24-Jul-13,CSI,NE,2,45,
Rotation 1,408,2013,24-Jul-13,CSI,NW,1,4,
Rotation 1,408,2013,24-Jul-13,CSI,NW,2,4,
Rotation 1,408,2013,24-Jul-13,CSI,SE,1,14,
Rotation 1,408,2013,24-Jul-13,CSI,SE,2,20,
Rotation 1,408,2013,24-Jul-13,CSI,SW,1,8,
Rotation 1,408,2013,24-Jul-13,CSI,SW,2,65,
Rotation 1,418,2013,25-Jul-13,JCR,NE,1,96,
Rotation 1,418,2013,25-Jul-13,JCR,NE,2,96,
Rotation 1,418,2013,25-Jul-13,JCR,NW,1,26,
Rotation 1,418,2013,25-Jul-13,JCR,NW,2,49,
Rotation 1,418,2013,25-Jul-13,JCR,SE,1,96,
Rotation 1,418,2013,25-Jul-13,JCR,SE,2,96,
Rotation 1,418,2013,25-Jul-13,JCR,SW,1,22,
Rotation 1,418,2013,25-Jul-13,JCR,SW,2,37,
Rotation 1,419,2013,26-Jul-13,JCR,NE,1,55,
Rotation 1,419,2013,26-Jul-13,JCR,NE,2,69,
Rotation 1,419,2013,26-Jul-13,JCR,NW,1,56,
Rotation 1,419,2013,26-Jul-13,JCR,NW,2,74,
Rotation 1,419,2013,26-Jul-13,JCR,SE,1,96,
Rotation 1,419,2013,26-Jul-13,JCR,SE,2,96,
Rotation 1,419,2013,26-Jul-13,JCR,SW,1,61,
Rotation 1,419,2013,26-Jul-13,JCR,SW,2,15,
Rotation 1,420,2013,19-Jul-13,JCR,NE,1,96,
Rotation 1,420,2013,19-Jul-13,JCR,NE,2,90,
Rotation 1,420,2013,19-Jul-13,JCR,NW,1,90,
Rotation 1,420,2013,19-Jul-13,JCR,NW,2,96,
Rotation 1,420,2013,19-Jul-13,JCR,SE,1,96,
Rotation 1,420,2013,19-Jul-13,JCR,SE,2,62,
Rotation 1,420,2013,19-Jul-13,JCR,SW,1,81,
Rotation 1,420,2013,19-Jul-13,JCR,SW,2,96,
Rotation 1,436,2013,24-Jul-13,GGI,NE,1,9,
Rotation 1,436,2013,24-Jul-13,GGI,NE,2,5,
Rotation 1,436,2013,24-Jul-13,GGI,NW,1,51,
Rotation 1,436,2013,24-Jul-13,GGI,NW,2,27,
Rotation 1,436,2013,24-Jul-13,GGI,SE,1,5,
Rotation 1,436,2013,24-Jul-13,GGI,SE,2,1,
Rotation 1,436,2013,24-Jul-13,GGI,SW,1,3,
Rotation 1,436,2013,24-Jul-13,GGI,SW,2,18,
Rotation 1,437,2013,23-Jul-13,LHA,NE,1,96,
Rotation 1,437,2013,23-Jul-13,LHA,NE,2,96,
Rotation 1,437,2013,23-Jul-13,LHA,NW,1,96,
Rotation 1,437,2013,23-Jul-13,LHA,NW,2,96,
Rotation 1,437,2013,23-Jul-13,LHA,SE,1,47,
Rotation 1,437,2013,23-Jul-13,LHA,SE,2,7,
Rotation 1,437,2013,23-Jul-13,LHA,SW,1,3,
Rotation 1,437,2013,23-Jul-13,LHA,SW,2,3,
Rotation 1,438,2013,25-Jul-13,DHO2,NE,1,18,
Rotation 1,438,2013,25-Jul-13,DHO2,NE,2,86,
Rotation 1,438,2013,25-Jul-13,DHO2,NW,1,3,
Rotation 1,438,2013,25-Jul-13,DHO2,NW,2,5,
Rotation 1,438,2013,25-Jul-13,DHO2,SE,1,87,
Rotation 1,438,2013,25-Jul-13,DHO2,SE,2,65,
Rotation 1,438,2013,25-Jul-13,DHO2,SW,1,7,
Rotation 1,438,2013,25-Jul-13,DHO2,SW,2,15,
Rotation 1,448,2013,12-Jul-13,MTR,NE,1,29,
Rotation 1,448,2013,12-Jul-13,MTR,NE,2,18,
Rotation 1,448,2013,12-Jul-13,MTR,NW,1,14,
Rotation 1,448,2013,12-Jul-13,MTR,NW,2,16,
Rotation 1,448,2013,12-Jul-13,MTR,SE,1,33,
Rotation 1,448,2013,12-Jul-13,MTR,SE,2,16,
Rotation 1,448,2013,12-Jul-13,MTR,SW,1,19,
Rotation 1,448,2013,12-Jul-13,MTR,SW,2,21,
Rotation 1,449,2013,21-Jul-13,JCR,NE,1,40,
Rotation 1,449,2013,21-Jul-13,JCR,NE,2,57,
Rotation 1,449,2013,21-Jul-13,JCR,NW,1,66,
Rotation 1,449,2013,21-Jul-13,JCR,NW,2,45,
Rotation 1,449,2013,21-Jul-13,JCR,SE,1,12,
Rotation 1,449,2013,21-Jul-13,JCR,SE,2,18,
Rotation 1,449,2013,21-Jul-13,JCR,SW,1,51,
Rotation 1,449,2013,21-Jul-13,JCR,SW,2,20,
Rotation 1,450,2013,22-Jul-13,JCR,NE,1,75,
Rotation 1,450,2013,22-Jul-13,JCR,NE,2,64,
Rotation 1,450,2013,22-Jul-13,JCR,NW,1,30,
Rotation 1,450,2013,22-Jul-13,JCR,NW,2,55,
Rotation 1,450,2013,22-Jul-13,JCR,SE,1,63,
Rotation 1,450,2013,22-Jul-13,JCR,SE,2,79,
Rotation 1,450,2013,22-Jul-13,JCR,SW,1,38,
Rotation 1,450,2013,22-Jul-13,JCR,SW,2,81,
Rotation 1,466,2013,25-Jul-13,LHA,NE,1,4,
Rotation 1,466,2013,25-Jul-13,LHA,NE,2,19,
Rotation 1,466,2013,25-Jul-13,LHA,NW,1,7,
Rotation 1,466,2013,25-Jul-13,LHA,NW,2,7,
Rotation 1,466,2013,25-Jul-13,LHA,SE,1,5,
Rotation 1,466,2013,25-Jul-13,LHA,SE,2,3,
Rotation 1,466,2013,25-Jul-13,LHA,SW,1,31,
Rotation 1,466,2013,25-Jul-13,LHA,SW,2,7,
Rotation 1,467,2013,24-Jul-13,DHO2,NE,1,87,
Rotation 1,467,2013,24-Jul-13,DHO2,NE,2,5,
Rotation 1,467,2013,24-Jul-13,DHO2,NW,1,96,
Rotation 1,467,2013,24-Jul-13,DHO2,NW,2,85,
Rotation 1,467,2013,24-Jul-13,DHO2,SE,1,34,
Rotation 1,467,2013,24-Jul-13,DHO2,SE,2,41,
Rotation 1,467,2013,24-Jul-13,DHO2,SW,1,79,
Rotation 1,467,2013,24-Jul-13,DHO2,SW,2,93,
Rotation 1,468,2013,26-Jul-13,DHO2,NE,1,4,
Rotation 1,468,2013,26-Jul-13,DHO2,NE,2,13,
Rotation 1,468,2013,26-Jul-13,DHO2,NW,1,12,
Rotation 1,468,2013,26-Jul-13,DHO2,NW,2,18,
Rotation 1,468,2013,26-Jul-13,DHO2,SE,1,19,
Rotation 1,468,2013,26-Jul-13,DHO2,SE,2,6,
Rotation 1,468,2013,26-Jul-13,DHO2,SW,1,12,
Rotation 1,468,2013,26-Jul-13,DHO2,SW,2,4,
Rotation 1,478,2013,20-Jul-13,JCR,NE,1,24,
Rotation 1,478,2013,20-Jul-13,JCR,NE,2,45,
Rotation 1,478,2013,20-Jul-13,JCR,NW,1,10,
Rotation 1,478,2013,20-Jul-13,JCR,NW,2,33,
Rotation 1,478,2013,20-Jul-13,JCR,SE,1,75,
Rotation 1,478,2013,20-Jul-13,JCR,SE,2,38,
Rotation 1,478,2013,20-Jul-13,JCR,SW,1,43,
Rotation 1,478,2013,20-Jul-13,JCR,SW,2,24,
Rotation 1,479,2013,23-Jul-13,JCR,NE,1,72,
Rotation 1,479,2013,23-Jul-13,JCR,NE,2,83,
Rotation 1,479,2013,23-Jul-13,JCR,NW,1,41,
Rotation 1,479,2013,23-Jul-13,JCR,NW,2,58,
Rotation 1,479,2013,23-Jul-13,JCR,SE,1,80,
Rotation 1,479,2013,23-Jul-13,JCR,SE,2,65,
Rotation 1,479,2013,23-Jul-13,JCR,SW,1,46,
Rotation 1,479,2013,23-Jul-13,JCR,SW,2,55,
Rotation 1,480,2013,24-Jul-13,JCR,NE,1,11,
Rotation 1,480,2013,24-Jul-13,JCR,NE,2,24,
Rotation 1,480,2013,24-Jul-13,JCR,NW,1,52,
Rotation 1,480,2013,24-Jul-13,JCR,NW,2,69,
Rotation 1,480,2013,24-Jul-13,JCR,SE,1,36,
Rotation 1,480,2013,24-Jul-13,JCR,SE,2,49,
Rotation 1,480,2013,24-Jul-13,JCR,SW,1,44,
Rotation 1,480,2013,24-Jul-13,JCR,SW,2,29,
Rotation 1,546,2013,28-Jul-13,CSI,NE,1,72,
Rotation 1,546,2013,28-Jul-13,CSI,NE,2,28,
Rotation 1,546,2013,28-Jul-13,CSI,NW,1,45,
Rotation 1,546,2013,28-Jul-13,CSI,NW,2,35,
Rotation 1,546,2013,28-Jul-13,CSI,SE,1,9,
Rotation 1,546,2013,28-Jul-13,CSI,SE,2,8,
Rotation 1,546,2013,28-Jul-13,CSI,SW,1,12,
Rotation 1,546,2013,28-Jul-13,CSI,SW,2,6,
Rotation 1,587,2013,22-Jul-13,GSC,NE,1,34,
Rotation 1,587,2013,22-Jul-13,GSC,NE,2,20,
Rotation 1,587,2013,22-Jul-13,GSC,NW,1,96,
Rotation 1,587,2013,22-Jul-13,GSC,NW,2,78,
Rotation 1,587,2013,22-Jul-13,GSC,SE,1,63,
Rotation 1,587,2013,22-Jul-13,GSC,SE,2,22,
Rotation 1,587,2013,22-Jul-13,GSC,SW,1,96,
Rotation 1,587,2013,22-Jul-13,GSC,SW,2,90,
Rotation 1,588,2013,04-Jul-13,DHO2,NE,1,61,
Rotation 1,588,2013,04-Jul-13,DHO2,NE,2,16,
Rotation 1,588,2013,05-Jul-13,DHO2,NW,1,43,
Rotation 1,588,2013,05-Jul-13,DHO2,NW,2,38,
Rotation 1,588,2013,04-Jul-13,DHO2,SE,1,73,
Rotation 1,588,2013,04-Jul-13,DHO2,SE,2,7,
Rotation 1,588,2013,04-Jul-13,DHO2,SW,1,14,
Rotation 1,588,2013,04-Jul-13,DHO2,SW,2,19,
Rotation 1,589,2013,06-Jul-13,DHO2,NE,1,0,
Rotation 1,589,2013,06-Jul-13,DHO2,NE,2,0,
Rotation 1,589,2013,06-Jul-13,DHO2,NW,1,34,
Rotation 1,589,2013,06-Jul-13,DHO2,NW,2,19,
Rotation 1,589,2013,06-Jul-13,DHO2,SE,1,1,
Rotation 1,589,2013,06-Jul-13,DHO2,SE,2,0,
Rotation 1,589,2013,06-Jul-13,DHO2,SW,1,0,
Rotation 1,589,2013,06-Jul-13,DHO2,SW,2,0,
Rotation 1,593,2013,06-Jul-13,LHA,NE,1,94,
Rotation 1,593,2013,06-Jul-13,LHA,NE,2,93,
Rotation 1,593,2013,06-Jul-13,LHA,NW,1,14,
Rotation 1,593,2013,06-Jul-13,LHA,NW,2,17,
Rotation 1,593,2013,06-Jul-13,LHA,SE,1,19,
Rotation 1,593,2013,06-Jul-13,LHA,SE,2,3,
Rotation 1,593,2013,06-Jul-13,LHA,SW,1,20,
Rotation 1,593,2013,06-Jul-13,LHA,SW,2,94,
Rotation 1,594,2013,05-Jul-13,LHA,NE,1,78,
Rotation 1,594,2013,05-Jul-13,LHA,NE,2,74,
Rotation 1,594,2013,05-Jul-13,LHA,NW,1,87,
Rotation 1,594,2013,05-Jul-13,LHA,NW,2,96,
Rotation 1,594,2013,05-Jul-13,LHA,SE,1,46,
Rotation 1,594,2013,05-Jul-13,LHA,SE,2,89,
Rotation 1,594,2013,05-Jul-13,LHA,SW,1,80,
Rotation 1,594,2013,05-Jul-13,LHA,SW,2,21,
Rotation 1,595,2013,06-Jul-13,MRE,NE,1,17,
Rotation 1,595,2013,06-Jul-13,MRE,NE,2,18,
Rotation 1,595,2013,06-Jul-13,MRE,NW,1,23,
Rotation 1,595,2013,06-Jul-13,MRE,NW,2,35,
Rotation 1,595,2013,06-Jul-13,MRE,SE,1,6,
Rotation 1,595,2013,06-Jul-13,MRE,SE,2,33,
Rotation 1,595,2013,06-Jul-13,MRE,SW,1,22,
Rotation 1,595,2013,06-Jul-13,MRE,SW,2,31,
Rotation 1,606,2013,19-Jul-13,CCO2,NE,1,25,
Rotation 1,606,2013,19-Jul-13,CCO2,NE,2,16,
Rotation 1,606,2013,19-Jul-13,CCO2,NW,1,21,
Rotation 1,606,2013,19-Jul-13,CCO2,NW,2,7,
Rotation 1,606,2013,19-Jul-13,CCO2,SE,1,9,
Rotation 1,606,2013,19-Jul-13,CCO2,SE,2,16,
Rotation 1,606,2013,19-Jul-13,CCO2,SW,1,42,
Rotation 1,606,2013,19-Jul-13,CCO2,SW,2,13,
Rotation 1,619,2013,08-Jul-13,DHO2,NE,1,DNC,
Rotation 1,619,2013,08-Jul-13,DHO2,NE,2,DNC,
Rotation 1,619,2013,08-Jul-13,DHO2,NW,1,43,
Rotation 1,619,2013,08-Jul-13,DHO2,NW,2,58,
Rotation 1,619,2013,08-Jul-13,DHO2,SE,1,14,
Rotation 1,619,2013,08-Jul-13,DHO2,SE,2,13,
