"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Quadrant","Tree Core Type","Common Name","Scientific Name","Taxonomic Resolution","Unique Taxonomic Identification Number","Significant Tree Damage"
Rotation 1,267,2013,24-Jul-13,COS,SW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,268,2013,24-Jul-13,MRE,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,268,2013,24-Jul-13,MRE,NE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,268,2013,24-Jul-13,MRE,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,268,2013,25-Jul-13,MRE,NW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,268,2013,25-Jul-13,MRE,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,268,2013,25-Jul-13,MRE,SE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,268,2013,25-Jul-13,MRE,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,268,2013,25-Jul-13,MRE,SW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,268,2013,25-Jul-13,MRE,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,269,2013,23-Jul-13,MRE,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,269,2013,23-Jul-13,MRE,NE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,269,2013,23-Jul-13,MRE,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,269,2013,23-Jul-13,MRE,NW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,269,2013,23-Jul-13,MRE,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,269,2013,23-Jul-13,MRE,SE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,269,2013,23-Jul-13,MRE,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,269,2013,23-Jul-13,MRE,SW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,269,2013,23-Jul-13,MRE,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,291,2013,25-Jul-13,BJO2,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,291,2013,25-Jul-13,BJO2,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,291,2013,25-Jul-13,BJO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,291,2013,25-Jul-13,BJO2,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,FC,
Rotation 1,291,2013,25-Jul-13,BJO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,291,2013,25-Jul-13,BJO2,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,291,2013,25-Jul-13,BJO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,291,2013,25-Jul-13,BJO2,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,291,2013,25-Jul-13,BJO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,292,2013,25-Jul-13,BJO2,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,292,2013,26-Jul-13,BJO2,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,292,2013,26-Jul-13,BJO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,292,2013,26-Jul-13,BJO2,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,292,2013,26-Jul-13,BJO2,NW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,292,2013,26-Jul-13,BJO2,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,292,2013,26-Jul-13,BJO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,292,2013,26-Jul-13,BJO2,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,292,2013,26-Jul-13,BJO2,SW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,293,2013,27-Jul-13,BJO2,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,O,
Rotation 1,293,2013,27-Jul-13,BJO2,NE,Leading Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,293,2013,27-Jul-13,BJO2,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,293,2013,27-Jul-13,BJO2,NW,Leading Species,Balsam Poplar,Populus balsamifera,Species,99003480,O,
Rotation 1,293,2013,27-Jul-13,BJO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,293,2013,27-Jul-13,BJO2,SE,Leading Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,293,2013,27-Jul-13,BJO2,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,293,2013,27-Jul-13,BJO2,SW,Leading Species,Balsam Poplar,Populus balsamifera,Species,99003480,O,
Rotation 1,293,2013,27-Jul-13,BJO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,297,2013,25-Jul-13,COS,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,297,2013,25-Jul-13,COS,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,297,2013,25-Jul-13,COS,NE,Secondary Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,297,2013,25-Jul-13,COS,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,297,2013,25-Jul-13,COS,NW,Secondary Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,297,2013,25-Jul-13,COS,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,297,2013,25-Jul-13,COS,SE,Secondary Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,297,2013,25-Jul-13,COS,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,297,2013,25-Jul-13,COS,SW,Secondary Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,298,2013,24-Jul-13,MRE,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,298,2013,24-Jul-13,MRE,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,298,2013,24-Jul-13,MRE,NE,Secondary Species,Balsam Fir,Abies balsamea,Species,99004822,None,
Rotation 1,298,2013,24-Jul-13,MRE,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,298,2013,24-Jul-13,MRE,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,298,2013,24-Jul-13,MRE,SE,Leading Species,Balsam Fir,Abies balsamea,Species,99004822,None,
Rotation 1,298,2013,24-Jul-13,MRE,SE,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,298,2013,24-Jul-13,MRE,SW,Leading Species,Balsam Fir,Abies balsamea,Species,99004822,None,
Rotation 1,298,2013,24-Jul-13,MRE,SW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,299,2013,22-Jul-13,MRE,1Ha,Largest Tree,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,299,2013,22-Jul-13,MRE,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,S,
Rotation 1,299,2013,22-Jul-13,MRE,NE,Secondary Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,299,2013,22-Jul-13,MRE,NW,Leading Species,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,299,2013,22-Jul-13,MRE,NW,Secondary Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,299,2013,22-Jul-13,MRE,SE,Leading Species,Jack Pine,Pinus banksiana,Species,99004828,O,
Rotation 1,299,2013,22-Jul-13,MRE,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,299,2013,22-Jul-13,MRE,SW,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,299,2013,22-Jul-13,MRE,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,406,2013,12-Jul-13,CDA,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,406,2013,12-Jul-13,CDA,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,406,2013,12-Jul-13,CDA,NE,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,406,2013,12-Jul-13,CDA,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,406,2013,12-Jul-13,CDA,NW,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,406,2013,12-Jul-13,CDA,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,406,2013,12-Jul-13,CDA,SE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,406,2013,12-Jul-13,CDA,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,406,2013,12-Jul-13,CDA,SW,Secondary Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,407,2013,22-Jul-13,LHA,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,DT,
Rotation 1,407,2013,22-Jul-13,LHA,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,407,2013,22-Jul-13,LHA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,407,2013,22-Jul-13,LHA,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,407,2013,22-Jul-13,LHA,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,407,2013,22-Jul-13,LHA,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,407,2013,22-Jul-13,LHA,SE,Secondary Species,Tamarack,Larix laricina,Species,99004833,DT,
Rotation 1,407,2013,22-Jul-13,LHA,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,407,2013,22-Jul-13,LHA,SW,Secondary Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,408,2013,24-Jul-13,CSI,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,408,2013,24-Jul-13,CSI,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,408,2013,24-Jul-13,CSI,NE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,408,2013,24-Jul-13,CSI,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,408,2013,24-Jul-13,CSI,NW,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,408,2013,24-Jul-13,CSI,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,408,2013,24-Jul-13,CSI,SE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,408,2013,24-Jul-13,CSI,SW,Leading Species,Paper Birch,Betula papyrifera,Species,99003461,BT,
Rotation 1,408,2013,24-Jul-13,CSI,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,418,2013,25-Jul-13,JCR,NE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,NW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,418,2013,25-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,SE,Leading Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,418,2013,25-Jul-13,JCR,SW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,418,2013,25-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,419,2013,26-Jul-13,JCR,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,419,2013,26-Jul-13,JCR,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,419,2013,26-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,419,2013,26-Jul-13,JCR,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,419,2013,26-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,419,2013,26-Jul-13,JCR,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,419,2013,26-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,419,2013,26-Jul-13,JCR,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,419,2013,26-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,420,2013,19-Jul-13,JCR,1Ha,Largest Tree,Jack Pine,Pinus banksiana,Species,99004828,None,
Rotation 1,420,2013,19-Jul-13,JCR,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,420,2013,19-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,420,2013,19-Jul-13,JCR,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,420,2013,19-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,420,2013,19-Jul-13,JCR,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,420,2013,19-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,420,2013,19-Jul-13,JCR,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,420,2013,19-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,436,2013,24-Jul-13,GGI,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,436,2013,24-Jul-13,GGI,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,436,2013,24-Jul-13,GGI,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,436,2013,24-Jul-13,GGI,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,436,2013,24-Jul-13,GGI,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,436,2013,24-Jul-13,GGI,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,436,2013,24-Jul-13,GGI,SE,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,436,2013,24-Jul-13,GGI,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,436,2013,24-Jul-13,GGI,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,437,2013,23-Jul-13,LHA,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,O,
Rotation 1,437,2013,23-Jul-13,LHA,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,437,2013,23-Jul-13,LHA,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,437,2013,23-Jul-13,LHA,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,437,2013,23-Jul-13,LHA,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,437,2013,23-Jul-13,LHA,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,O,
Rotation 1,437,2013,23-Jul-13,LHA,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,437,2013,23-Jul-13,LHA,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,437,2013,23-Jul-13,LHA,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,438,2013,25-Jul-13,DHO2,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,438,2013,25-Jul-13,DHO2,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,438,2013,25-Jul-13,DHO2,NE,Secondary Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,438,2013,25-Jul-13,DHO2,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,438,2013,25-Jul-13,DHO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,438,2013,25-Jul-13,DHO2,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,438,2013,25-Jul-13,DHO2,SE,Secondary Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,438,2013,25-Jul-13,DHO2,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,438,2013,25-Jul-13,DHO2,SW,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,448,2013,12-Jul-13,MTR,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,448,2013,12-Jul-13,MTR,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,448,2013,12-Jul-13,MTR,NE,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,448,2013,12-Jul-13,MTR,NW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,448,2013,12-Jul-13,MTR,NW,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,448,2013,12-Jul-13,MTR,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,448,2013,12-Jul-13,MTR,SE,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,448,2013,12-Jul-13,MTR,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,448,2013,12-Jul-13,MTR,SW,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,449,2013,21-Jul-13,JCR,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,449,2013,21-Jul-13,JCR,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,449,2013,21-Jul-13,JCR,NE,Secondary Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,449,2013,21-Jul-13,JCR,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,449,2013,21-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,449,2013,21-Jul-13,JCR,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,449,2013,21-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,449,2013,21-Jul-13,JCR,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,449,2013,21-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,450,2013,22-Jul-13,JCR,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,450,2013,22-Jul-13,JCR,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,450,2013,22-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,450,2013,22-Jul-13,JCR,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,450,2013,22-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,450,2013,22-Jul-13,JCR,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,450,2013,22-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,450,2013,22-Jul-13,JCR,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,450,2013,22-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,466,2013,25-Jul-13,LHA,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,466,2013,25-Jul-13,LHA,NE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,466,2013,25-Jul-13,LHA,NE,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,466,2013,25-Jul-13,LHA,NW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,466,2013,25-Jul-13,LHA,NW,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,466,2013,25-Jul-13,LHA,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,466,2013,25-Jul-13,LHA,SE,Secondary Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,466,2013,25-Jul-13,LHA,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,466,2013,25-Jul-13,LHA,SW,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,467,2013,24-Jul-13,DHO2,1Ha,Largest Tree,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,467,2013,24-Jul-13,DHO2,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,467,2013,24-Jul-13,DHO2,NE,Secondary Species,Tamarack,Larix laricina,Species,99004833,FC,
Rotation 1,467,2013,24-Jul-13,DHO2,NW,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,467,2013,24-Jul-13,DHO2,NW,Secondary Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,467,2013,24-Jul-13,DHO2,SE,Leading Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,467,2013,24-Jul-13,DHO2,SE,Secondary Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,467,2013,24-Jul-13,DHO2,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,467,2013,24-Jul-13,DHO2,SW,Secondary Species,Tamarack,Larix laricina,Species,99004833,None,
Rotation 1,468,2013,26-Jul-13,DHO2,1Ha,Largest Tree,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,468,2013,26-Jul-13,DHO2,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,468,2013,26-Jul-13,DHO2,NE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,468,2013,26-Jul-13,DHO2,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,468,2013,26-Jul-13,DHO2,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,468,2013,26-Jul-13,DHO2,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,468,2013,26-Jul-13,DHO2,SE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,468,2013,26-Jul-13,DHO2,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,468,2013,26-Jul-13,DHO2,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,478,2013,20-Jul-13,JCR,1Ha,Largest Tree,Balsam Fir,Abies balsamea,Species,99004822,None,
Rotation 1,478,2013,20-Jul-13,JCR,NE,Leading Species,Paper Birch,Betula papyrifera,Species,99003461,DT,
Rotation 1,478,2013,20-Jul-13,JCR,NE,Secondary Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,478,2013,20-Jul-13,JCR,NW,Leading Species,Paper Birch,Betula papyrifera,Species,99003461,None,
Rotation 1,478,2013,20-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,478,2013,20-Jul-13,JCR,SE,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,478,2013,20-Jul-13,JCR,SE,Secondary Species,Balsam Poplar,Populus balsamifera,Species,99003480,None,
Rotation 1,478,2013,20-Jul-13,JCR,SW,Leading Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,478,2013,20-Jul-13,JCR,SW,Secondary Species,Balsam Fir,Abies balsamea,Species,99004822,None,
Rotation 1,479,2013,23-Jul-13,JCR,1Ha,Largest Tree,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,479,2013,23-Jul-13,JCR,NE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,479,2013,23-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,479,2013,23-Jul-13,JCR,NW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,479,2013,23-Jul-13,JCR,NW,Secondary Species,Trembling Aspen,Populus tremuloides,Species,99003483,None,
Rotation 1,479,2013,23-Jul-13,JCR,SE,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,479,2013,23-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,479,2013,23-Jul-13,JCR,SW,Leading Species,White Spruce,Picea glauca,Species,99004836,None,
Rotation 1,479,2013,23-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,480,2013,24-Jul-13,JCR,1Ha,Largest Tree,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,480,2013,24-Jul-13,JCR,NE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,480,2013,24-Jul-13,JCR,NE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,480,2013,24-Jul-13,JCR,NW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,480,2013,24-Jul-13,JCR,NW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,480,2013,24-Jul-13,JCR,SE,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,480,2013,24-Jul-13,JCR,SE,Secondary Species,NONE,NONE,VNA,VNA,VNA,
Rotation 1,480,2013,24-Jul-13,JCR,SW,Leading Species,Black Spruce,Picea mariana,Species,99004837,None,
Rotation 1,480,2013,24-Jul-13,JCR,SW,Secondary Species,NONE,NONE,VNA,VNA,VNA,
